[ AI-Rank-Log  4/ 8 13:56:58.321 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  4/ 8 13:57: 8.866 ]sampleid: 000000005503.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57: 8.995 ]sampleid: 000000005529.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57: 9.113 ]sampleid: 000000005586.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57: 9.237 ]sampleid: 000000005600.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57: 9.362 ]sampleid: 000000005992.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57: 9.487 ]sampleid: 000000006012.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57: 9.611 ]sampleid: 000000006040.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57: 9.734 ]sampleid: 000000006213.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57: 9.858 ]sampleid: 000000006460.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57: 9.980 ]sampleid: 000000006471.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:10.101 ]sampleid: 000000006614.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:10.228 ]sampleid: 000000006723.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:10.350 ]sampleid: 000000006763.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:10.477 ]sampleid: 000000006771.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:10.603 ]sampleid: 000000006818.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:10.731 ]sampleid: 000000006894.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:10.862 ]sampleid: 000000006954.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:10.992 ]sampleid: 000000007088.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:11.120 ]sampleid: 000000007108.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:11.252 ]sampleid: 000000007278.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:11.378 ]sampleid: 000000007281.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:11.507 ]sampleid: 000000007386.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:11.636 ]sampleid: 000000007511.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:11.766 ]sampleid: 000000007574.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:11.891 ]sampleid: 000000007784.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:12. 19 ]sampleid: 000000007795.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:12.149 ]sampleid: 000000007816.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:12.277 ]sampleid: 000000007818.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:12.407 ]sampleid: 000000007888.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:12.538 ]sampleid: 000000007977.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:12.669 ]sampleid: 000000007991.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:12.800 ]sampleid: 000000008021.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:12.933 ]sampleid: 000000008211.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:13. 67 ]sampleid: 000000008277.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:13.196 ]sampleid: 000000008532.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:13.331 ]sampleid: 000000008629.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:13.465 ]sampleid: 000000008690.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:13.594 ]sampleid: 000000008762.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:13.724 ]sampleid: 000000008844.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:13.860 ]sampleid: 000000008899.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:13.992 ]sampleid: 000000009378.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:14.124 ]sampleid: 000000009400.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:14.263 ]sampleid: 000000009448.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:14.395 ]sampleid: 000000009483.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:14.527 ]sampleid: 000000009590.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:14.664 ]sampleid: 000000009769.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:14.800 ]sampleid: 000000009772.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:14.933 ]sampleid: 000000009891.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:15. 67 ]sampleid: 000000009914.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:15.200 ]sampleid: 000000010092.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:15.331 ]sampleid: 000000010363.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:15.467 ]sampleid: 000000010583.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:15.601 ]sampleid: 000000010707.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:15.735 ]sampleid: 000000010764.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:15.865 ]sampleid: 000000010977.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:15.998 ]sampleid: 000000010995.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:16.132 ]sampleid: 000000011051.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:16.268 ]sampleid: 000000011122.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:16.402 ]sampleid: 000000011149.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:16.537 ]sampleid: 000000011197.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:16.674 ]sampleid: 000000011511.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:16.808 ]sampleid: 000000011615.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:16.946 ]sampleid: 000000011699.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:17. 83 ]sampleid: 000000011760.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:17.215 ]sampleid: 000000011813.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:17.351 ]sampleid: 000000012062.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:17.486 ]sampleid: 000000012120.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:17.623 ]sampleid: 000000012280.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:17.761 ]sampleid: 000000012576.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:17.900 ]sampleid: 000000012639.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:18. 35 ]sampleid: 000000012667.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:18.172 ]sampleid: 000000012670.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:18.310 ]sampleid: 000000012748.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:18.445 ]sampleid: 000000013004.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:18.582 ]sampleid: 000000013177.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:18.719 ]sampleid: 000000013201.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:18.852 ]sampleid: 000000013291.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:18.989 ]sampleid: 000000013348.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:19.126 ]sampleid: 000000013546.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:19.262 ]sampleid: 000000013597.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:19.401 ]sampleid: 000000013659.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:19.539 ]sampleid: 000000013729.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:19.678 ]sampleid: 000000013774.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:19.817 ]sampleid: 000000013923.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:19.955 ]sampleid: 000000014007.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:20. 94 ]sampleid: 000000014038.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:20.233 ]sampleid: 000000014226.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:20.373 ]sampleid: 000000014380.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:20.513 ]sampleid: 000000014439.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:20.652 ]sampleid: 000000014473.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:20.793 ]sampleid: 000000014831.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:20.935 ]sampleid: 000000014888.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:21. 73 ]sampleid: 000000015079.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:21.212 ]sampleid: 000000015254.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:21.356 ]sampleid: 000000015272.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:21.496 ]sampleid: 000000015278.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:21.638 ]sampleid: 000000015335.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:21.779 ]sampleid: 000000015338.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:21.918 ]sampleid: 000000015440.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:22. 59 ]sampleid: 000000015497.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:22.201 ]sampleid: 000000015517.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:22.342 ]sampleid: 000000015597.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:22.482 ]sampleid: 000000015660.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:22.623 ]sampleid: 000000015746.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:22.763 ]sampleid: 000000015751.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:22.906 ]sampleid: 000000015956.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:23. 49 ]sampleid: 000000016010.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:23.191 ]sampleid: 000000016228.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:23.330 ]sampleid: 000000016249.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:23.474 ]sampleid: 000000016439.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:23.619 ]sampleid: 000000016451.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:23.759 ]sampleid: 000000016502.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:23.905 ]sampleid: 000000016598.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:24. 48 ]sampleid: 000000016958.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:24.198 ]sampleid: 000000017029.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:24.338 ]sampleid: 000000017031.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:24.485 ]sampleid: 000000017115.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:24.629 ]sampleid: 000000017178.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:24.771 ]sampleid: 000000017182.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:24.915 ]sampleid: 000000017207.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:25. 61 ]sampleid: 000000017379.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:25.206 ]sampleid: 000000017436.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:25.351 ]sampleid: 000000017627.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:25.496 ]sampleid: 000000017714.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:25.645 ]sampleid: 000000017899.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:25.791 ]sampleid: 000000017905.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:25.936 ]sampleid: 000000017959.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:26. 83 ]sampleid: 000000018150.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:26.228 ]sampleid: 000000018193.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:26.376 ]sampleid: 000000018380.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:26.521 ]sampleid: 000000018491.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:26.668 ]sampleid: 000000018519.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:26.815 ]sampleid: 000000018575.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:26.962 ]sampleid: 000000018737.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:27.106 ]sampleid: 000000018770.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:27.251 ]sampleid: 000000018833.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:27.399 ]sampleid: 000000018837.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:27.546 ]sampleid: 000000019042.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:27.696 ]sampleid: 000000019109.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:27.842 ]sampleid: 000000019221.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:27.990 ]sampleid: 000000019402.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:28.140 ]sampleid: 000000019432.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:28.286 ]sampleid: 000000019742.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:28.430 ]sampleid: 000000019786.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:28.576 ]sampleid: 000000019924.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:28.727 ]sampleid: 000000020059.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:28.872 ]sampleid: 000000020107.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:29. 21 ]sampleid: 000000020247.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:29.168 ]sampleid: 000000020333.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:29.316 ]sampleid: 000000020553.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:29.468 ]sampleid: 000000020571.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:29.613 ]sampleid: 000000020992.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:29.759 ]sampleid: 000000021167.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:29.906 ]sampleid: 000000021465.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:30. 55 ]sampleid: 000000021503.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:30.205 ]sampleid: 000000021604.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:30.357 ]sampleid: 000000021839.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:30.509 ]sampleid: 000000021879.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:30.661 ]sampleid: 000000021903.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:30.811 ]sampleid: 000000022192.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:30.956 ]sampleid: 000000022371.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:31.107 ]sampleid: 000000022396.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:31.258 ]sampleid: 000000022479.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:31.412 ]sampleid: 000000022589.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:31.562 ]sampleid: 000000022623.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:31.713 ]sampleid: 000000022705.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:31.866 ]sampleid: 000000022755.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:32. 14 ]sampleid: 000000022892.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:32.166 ]sampleid: 000000022935.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:32.315 ]sampleid: 000000022969.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:32.468 ]sampleid: 000000023023.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:32.623 ]sampleid: 000000023034.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:32.773 ]sampleid: 000000023126.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:32.931 ]sampleid: 000000023230.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:33. 81 ]sampleid: 000000023272.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:33.230 ]sampleid: 000000023359.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:33.383 ]sampleid: 000000023666.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:33.536 ]sampleid: 000000023751.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:33.688 ]sampleid: 000000023781.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:33.840 ]sampleid: 000000023899.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:33.996 ]sampleid: 000000023937.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:34.147 ]sampleid: 000000024021.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:34.297 ]sampleid: 000000024027.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:34.456 ]sampleid: 000000024144.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:34.615 ]sampleid: 000000024243.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:34.770 ]sampleid: 000000024567.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:34.925 ]sampleid: 000000024610.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:35. 80 ]sampleid: 000000024919.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:35.235 ]sampleid: 000000025057.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:35.388 ]sampleid: 000000025096.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:35.539 ]sampleid: 000000025139.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:35.693 ]sampleid: 000000025181.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:35.849 ]sampleid: 000000025228.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:36.  6 ]sampleid: 000000025386.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:36.163 ]sampleid: 000000025393.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:36.318 ]sampleid: 000000025394.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:36.475 ]sampleid: 000000025424.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:36.630 ]sampleid: 000000025560.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:36.791 ]sampleid: 000000025593.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:36.949 ]sampleid: 000000025603.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:37.108 ]sampleid: 000000025986.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:37.266 ]sampleid: 000000026204.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:37.421 ]sampleid: 000000026465.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:37.576 ]sampleid: 000000026564.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:37.733 ]sampleid: 000000026690.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:37.890 ]sampleid: 000000026926.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:38. 50 ]sampleid: 000000026941.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:38.205 ]sampleid: 000000027186.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:38.363 ]sampleid: 000000027620.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:38.521 ]sampleid: 000000027696.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:38.681 ]sampleid: 000000027768.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:38.834 ]sampleid: 000000027932.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:38.993 ]sampleid: 000000027972.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:39.148 ]sampleid: 000000027982.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:39.310 ]sampleid: 000000028285.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:39.468 ]sampleid: 000000028449.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:39.630 ]sampleid: 000000028452.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:39.790 ]sampleid: 000000028809.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:39.955 ]sampleid: 000000028993.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:40.119 ]sampleid: 000000029187.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:40.278 ]sampleid: 000000029393.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:40.440 ]sampleid: 000000029397.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:40.600 ]sampleid: 000000029596.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:40.763 ]sampleid: 000000029640.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:40.925 ]sampleid: 000000029675.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:41. 87 ]sampleid: 000000029984.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:41.250 ]sampleid: 000000030213.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:41.414 ]sampleid: 000000030494.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:41.579 ]sampleid: 000000030504.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:41.742 ]sampleid: 000000030675.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:41.906 ]sampleid: 000000030785.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:42. 68 ]sampleid: 000000030828.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:42.231 ]sampleid: 000000031050.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:42.394 ]sampleid: 000000031093.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:42.558 ]sampleid: 000000031118.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:42.721 ]sampleid: 000000031217.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:42.882 ]sampleid: 000000031248.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:43. 46 ]sampleid: 000000031269.jpg, result=true
[ AI-Rank-Log  4/ 8 13:57:43.211 ]sampleid: 000000031296.jpg, result=true
