[ AI-Rank-Log  4/ 8 11:40:13.681 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  4/ 8 11:40:44.513 ]sampleid: 000000001818.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:44.822 ]sampleid: 000000001993.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:45.147 ]sampleid: 000000002006.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:45.453 ]sampleid: 000000002149.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:45.765 ]sampleid: 000000002153.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:46. 81 ]sampleid: 000000002157.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:46.397 ]sampleid: 000000002261.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:46.704 ]sampleid: 000000002299.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:47. 17 ]sampleid: 000000002431.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:47.330 ]sampleid: 000000002473.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:47.650 ]sampleid: 000000002532.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:47.960 ]sampleid: 000000002587.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:48.275 ]sampleid: 000000002592.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:48.602 ]sampleid: 000000002685.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:48.914 ]sampleid: 000000002923.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:49.232 ]sampleid: 000000003156.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:49.547 ]sampleid: 000000003255.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:49.871 ]sampleid: 000000003501.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:50.187 ]sampleid: 000000003553.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:50.498 ]sampleid: 000000003661.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:50.812 ]sampleid: 000000003845.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:51.129 ]sampleid: 000000003934.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:51.448 ]sampleid: 000000004134.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:51.763 ]sampleid: 000000004395.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:52. 92 ]sampleid: 000000004495.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:52.418 ]sampleid: 000000004765.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:52.742 ]sampleid: 000000004795.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:53. 73 ]sampleid: 000000005001.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:53.395 ]sampleid: 000000005037.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:53.719 ]sampleid: 000000005060.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:54. 44 ]sampleid: 000000005193.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:54.365 ]sampleid: 000000005477.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:54.679 ]sampleid: 000000005503.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:55.  5 ]sampleid: 000000005529.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:55.313 ]sampleid: 000000005586.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:55.630 ]sampleid: 000000005600.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:55.953 ]sampleid: 000000005992.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:56.285 ]sampleid: 000000006012.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:56.607 ]sampleid: 000000006040.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:56.930 ]sampleid: 000000006213.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:57.257 ]sampleid: 000000006460.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:57.575 ]sampleid: 000000006471.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:57.897 ]sampleid: 000000006614.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:58.228 ]sampleid: 000000006723.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:58.550 ]sampleid: 000000006763.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:58.876 ]sampleid: 000000006771.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:59.207 ]sampleid: 000000006818.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:59.539 ]sampleid: 000000006894.jpg, result=true
[ AI-Rank-Log  4/ 8 11:40:59.876 ]sampleid: 000000006954.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 0.216 ]sampleid: 000000007088.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 0.547 ]sampleid: 000000007108.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 0.887 ]sampleid: 000000007278.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 1.219 ]sampleid: 000000007281.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 1.552 ]sampleid: 000000007386.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 1.888 ]sampleid: 000000007511.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 2.226 ]sampleid: 000000007574.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 2.558 ]sampleid: 000000007784.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 2.893 ]sampleid: 000000007795.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 3.229 ]sampleid: 000000007816.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 3.562 ]sampleid: 000000007818.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 3.900 ]sampleid: 000000007888.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 4.238 ]sampleid: 000000007977.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 4.572 ]sampleid: 000000007991.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 4.910 ]sampleid: 000000008021.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 5.254 ]sampleid: 000000008211.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 5.598 ]sampleid: 000000008277.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 5.933 ]sampleid: 000000008532.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 6.280 ]sampleid: 000000008629.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 6.621 ]sampleid: 000000008690.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 6.954 ]sampleid: 000000008762.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 7.289 ]sampleid: 000000008844.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 7.637 ]sampleid: 000000008899.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 7.974 ]sampleid: 000000009378.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 8.313 ]sampleid: 000000009400.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 8.668 ]sampleid: 000000009448.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 9. 10 ]sampleid: 000000009483.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 9.353 ]sampleid: 000000009590.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41: 9.704 ]sampleid: 000000009769.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:10. 56 ]sampleid: 000000009772.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:10.398 ]sampleid: 000000009891.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:10.740 ]sampleid: 000000009914.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:11. 87 ]sampleid: 000000010092.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:11.425 ]sampleid: 000000010363.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:11.777 ]sampleid: 000000010583.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:12.122 ]sampleid: 000000010707.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:12.469 ]sampleid: 000000010764.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:12.807 ]sampleid: 000000010977.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:13.152 ]sampleid: 000000010995.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:13.498 ]sampleid: 000000011051.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:13.850 ]sampleid: 000000011122.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:14.196 ]sampleid: 000000011149.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:14.540 ]sampleid: 000000011197.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:14.888 ]sampleid: 000000011511.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:15.235 ]sampleid: 000000011615.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:15.585 ]sampleid: 000000011699.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:15.938 ]sampleid: 000000011760.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:16.279 ]sampleid: 000000011813.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:16.628 ]sampleid: 000000012062.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:16.975 ]sampleid: 000000012120.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:17.327 ]sampleid: 000000012280.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:17.681 ]sampleid: 000000012576.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:18. 38 ]sampleid: 000000012639.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:18.389 ]sampleid: 000000012667.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:18.740 ]sampleid: 000000012670.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:19.100 ]sampleid: 000000012748.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:19.447 ]sampleid: 000000013004.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:19.800 ]sampleid: 000000013177.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:20.156 ]sampleid: 000000013201.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:20.502 ]sampleid: 000000013291.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:20.857 ]sampleid: 000000013348.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:21.211 ]sampleid: 000000013546.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:21.563 ]sampleid: 000000013597.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:21.922 ]sampleid: 000000013659.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:22.279 ]sampleid: 000000013729.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:22.637 ]sampleid: 000000013774.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:22.993 ]sampleid: 000000013923.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:23.349 ]sampleid: 000000014007.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:23.706 ]sampleid: 000000014038.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:24. 65 ]sampleid: 000000014226.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:24.425 ]sampleid: 000000014380.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:24.785 ]sampleid: 000000014439.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:25.145 ]sampleid: 000000014473.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:25.510 ]sampleid: 000000014831.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:25.871 ]sampleid: 000000014888.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:26.229 ]sampleid: 000000015079.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:26.584 ]sampleid: 000000015254.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:26.954 ]sampleid: 000000015272.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:27.316 ]sampleid: 000000015278.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:27.680 ]sampleid: 000000015335.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:28. 43 ]sampleid: 000000015338.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:28.407 ]sampleid: 000000015440.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:28.766 ]sampleid: 000000015497.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:29.135 ]sampleid: 000000015517.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:29.500 ]sampleid: 000000015597.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:29.858 ]sampleid: 000000015660.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:30.225 ]sampleid: 000000015746.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:30.587 ]sampleid: 000000015751.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:30.954 ]sampleid: 000000015956.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:31.322 ]sampleid: 000000016010.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:31.688 ]sampleid: 000000016228.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:32. 48 ]sampleid: 000000016249.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:32.413 ]sampleid: 000000016439.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:32.788 ]sampleid: 000000016451.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:33.148 ]sampleid: 000000016502.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:33.519 ]sampleid: 000000016598.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:33.885 ]sampleid: 000000016958.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:34.268 ]sampleid: 000000017029.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:34.628 ]sampleid: 000000017031.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:35.  5 ]sampleid: 000000017115.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:35.377 ]sampleid: 000000017178.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:35.743 ]sampleid: 000000017182.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:36.116 ]sampleid: 000000017207.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:36.491 ]sampleid: 000000017379.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:36.862 ]sampleid: 000000017436.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:37.238 ]sampleid: 000000017627.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:37.611 ]sampleid: 000000017714.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:37.988 ]sampleid: 000000017899.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:38.366 ]sampleid: 000000017905.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:38.736 ]sampleid: 000000017959.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:39.113 ]sampleid: 000000018150.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:39.488 ]sampleid: 000000018193.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:39.866 ]sampleid: 000000018380.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:40.240 ]sampleid: 000000018491.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:40.618 ]sampleid: 000000018519.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:40.993 ]sampleid: 000000018575.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:41.375 ]sampleid: 000000018737.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:41.749 ]sampleid: 000000018770.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:42.121 ]sampleid: 000000018833.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:42.502 ]sampleid: 000000018837.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:42.878 ]sampleid: 000000019042.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:43.261 ]sampleid: 000000019109.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:43.637 ]sampleid: 000000019221.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:44. 18 ]sampleid: 000000019402.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:44.405 ]sampleid: 000000019432.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:44.777 ]sampleid: 000000019742.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:45.150 ]sampleid: 000000019786.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:45.524 ]sampleid: 000000019924.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:45.903 ]sampleid: 000000020059.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:46.280 ]sampleid: 000000020107.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:46.660 ]sampleid: 000000020247.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:47. 41 ]sampleid: 000000020333.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:47.421 ]sampleid: 000000020553.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:47.807 ]sampleid: 000000020571.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:48.182 ]sampleid: 000000020992.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:48.562 ]sampleid: 000000021167.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:48.937 ]sampleid: 000000021465.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:49.320 ]sampleid: 000000021503.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:49.704 ]sampleid: 000000021604.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:50. 98 ]sampleid: 000000021839.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:50.486 ]sampleid: 000000021879.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:50.876 ]sampleid: 000000021903.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:51.258 ]sampleid: 000000022192.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:51.632 ]sampleid: 000000022371.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:52. 18 ]sampleid: 000000022396.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:52.409 ]sampleid: 000000022479.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:52.800 ]sampleid: 000000022589.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:53.186 ]sampleid: 000000022623.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:53.572 ]sampleid: 000000022705.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:53.962 ]sampleid: 000000022755.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:54.344 ]sampleid: 000000022892.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:54.730 ]sampleid: 000000022935.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:55.117 ]sampleid: 000000022969.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:55.509 ]sampleid: 000000023023.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:55.901 ]sampleid: 000000023034.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:56.288 ]sampleid: 000000023126.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:56.689 ]sampleid: 000000023230.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:57. 78 ]sampleid: 000000023272.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:57.462 ]sampleid: 000000023359.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:57.850 ]sampleid: 000000023666.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:58.241 ]sampleid: 000000023751.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:58.631 ]sampleid: 000000023781.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:59. 17 ]sampleid: 000000023899.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:59.410 ]sampleid: 000000023937.jpg, result=true
[ AI-Rank-Log  4/ 8 11:41:59.797 ]sampleid: 000000024021.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 0.186 ]sampleid: 000000024027.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 0.589 ]sampleid: 000000024144.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 0.986 ]sampleid: 000000024243.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 1.387 ]sampleid: 000000024567.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 1.778 ]sampleid: 000000024610.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 2.172 ]sampleid: 000000024919.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 2.568 ]sampleid: 000000025057.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 2.957 ]sampleid: 000000025096.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 3.347 ]sampleid: 000000025139.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 3.744 ]sampleid: 000000025181.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 4.142 ]sampleid: 000000025228.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 4.539 ]sampleid: 000000025386.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 4.938 ]sampleid: 000000025393.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 5.335 ]sampleid: 000000025394.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 5.731 ]sampleid: 000000025424.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 6.130 ]sampleid: 000000025560.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 6.539 ]sampleid: 000000025593.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 6.942 ]sampleid: 000000025603.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 7.346 ]sampleid: 000000025986.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 7.749 ]sampleid: 000000026204.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 8.140 ]sampleid: 000000026465.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 8.538 ]sampleid: 000000026564.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 8.940 ]sampleid: 000000026690.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 9.343 ]sampleid: 000000026926.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42: 9.747 ]sampleid: 000000026941.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:10.150 ]sampleid: 000000027186.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:10.551 ]sampleid: 000000027620.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:10.953 ]sampleid: 000000027696.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:11.369 ]sampleid: 000000027768.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:11.759 ]sampleid: 000000027932.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:12.168 ]sampleid: 000000027972.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:12.568 ]sampleid: 000000027982.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:12.977 ]sampleid: 000000028285.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:13.386 ]sampleid: 000000028449.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:13.793 ]sampleid: 000000028452.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:14.201 ]sampleid: 000000028809.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:14.621 ]sampleid: 000000028993.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:15. 39 ]sampleid: 000000029187.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:15.444 ]sampleid: 000000029393.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:15.852 ]sampleid: 000000029397.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:16.263 ]sampleid: 000000029596.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:16.671 ]sampleid: 000000029640.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:17. 85 ]sampleid: 000000029675.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:17.498 ]sampleid: 000000029984.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:17.914 ]sampleid: 000000030213.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:18.331 ]sampleid: 000000030494.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:18.747 ]sampleid: 000000030504.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:19.156 ]sampleid: 000000030675.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:19.573 ]sampleid: 000000030785.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:19.983 ]sampleid: 000000030828.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:20.400 ]sampleid: 000000031050.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:20.812 ]sampleid: 000000031093.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:21.231 ]sampleid: 000000031118.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:21.646 ]sampleid: 000000031217.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:22. 51 ]sampleid: 000000031248.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:22.472 ]sampleid: 000000031269.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:22.887 ]sampleid: 000000031296.jpg, result=true
[ AI-Rank-Log  4/ 8 11:42:23.308 ]sampleid: 000000031322.jpg, result=true
